portal,data_publicacao,titulo,url,crime_violento,arquivo_origem,data_coleta,categoria,tipo_principal,tipo_detalhado,gravidade,genero_vitima,idade_vitima,faixa_etaria
g1_amazonas,2025-12-17,'Jazz Natalino': clássicos ganham releitura em espetáculo no Teatro Amazonas,https://g1.globo.com/am/amazonas/educacao/noticia/2025/12/17/jazz-natalino-classicos-ganham-releitura-em-espetaculo-no-teatro-amazonas.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-04,‘Jogador’: o pistoleiro de 19 anos executou homem ‘jurado de morte’ no Shopping Ponta Negra,https://emtempo.com.br/438321/policia/jogador-pistoleiro-de-19-anos-executou-homem-jurado-de-morte-no-shopping-ponta-negra/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,19,18-29 (jovem)
g1_amazonas,2025-12-30,"Jornal do Amazonas - 1ª edição desta terça-feira, 30 de dezembro de 2025",https://g1.globo.com/am/amazonas/playlist/jornal-do-amazonas-1-edicao-desta-terca-feira-30-de-dezembro-de-2025.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20260430.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-18,Jovem confessa ter matado padre a marretadas após ser forçado a fazer sexo,https://emtempo.com.br/435514/policia/jovem-confessa-matar-padre-apos-abuso-ms/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
d24am,2025-12-29,Jovem de 17 anos leva soco do companheiro durante briga em casa,https://d24am.com/policia/jovem-de-17-anos-leva-soco-do-companheiro-durante-briga-em-casa/,FALSE,noticias_raw_d24am_20250101_20251229.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,17,12-17 (adolescente)
emtempo,2025-10-09,Jovem de 18 anos é presa por matar e ocultar corpo do próprio filho,https://emtempo.com.br/429006/policia/jovem-de-18-anos-e-presa-por-matar-e-ocultar-corpo-do-proprio-filho/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,18,18-29 (jovem)
acritica,2025-11-11,"Jovem de 18 anos é preso com armas, drogas e munições na zona norte de Manaus",https://www.acritica.com/policia/jovem-de-18-anos-e-preso-com-armas-drogas-e-munic-es-na-zona-norte-de-manaus-1.388586,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,18,18-29 (jovem)
acritica,2025-07-19,Jovem de 18 anos é preso e adolescente de 17 é apreendido traficando drogas no interior do AM,https://www.acritica.com/policia/jovem-de-18-anos-e-preso-e-adolescente-de-17-e-apreendido-traficando-drogas-no-interior-do-am-1.378849,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,18,18-29 (jovem)
acritica,2025-07-10,Jovem de 19 anos é assassinado com 23 tiros na zona leste de Manaus,https://www.acritica.com/policia/jovem-de-19-anos-e-assassinado-com-23-tiros-na-zona-leste-de-manaus-1.378056,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,19,18-29 (jovem)
g1_amazonas,2025-12-29,Jovem de 19 anos é morto a tiros no interior do Amazonas,https://g1.globo.com/am/amazonas/noticia/2025/12/29/jovem-de-19-anos-e-morto-a-tiros-no-interior-do-amazonas.ghtml,TRUE,noticias_raw_g1_amazonas_20250101_20251229.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,19,18-29 (jovem)
acritica,2025-11-02,"Jovem de 20 anos é preso, suspeito de estuprar duas crianças no interior do Amazonas",https://www.acritica.com/policia/jovem-de-20-anos-e-preso-suspeito-de-estuprar-duas-criancas-no-interior-do-amazonas-1.387782,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,20,18-29 (jovem)
acritica,2025-06-12,Jovem de 22 anos é assassinado a facadas no Jorge Teixeira II,https://www.acritica.com/policia/jovem-de-22-anos-e-assassinado-a-facadas-no-jorge-teixeira-ii-1.375143,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,22,18-29 (jovem)
acritica,2025-01-21,Jovem de 22 anos e grávida é assassinada na saída de casa noturna na zona leste de Manaus,https://www.acritica.com/policia/jovem-de-22-anos-e-gravida-e-assassinada-na-saida-de-casa-noturna-na-zona-leste-de-manaus-1.362486,TRUE,noticias_raw_acritica_20250101_20250131.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,22,18-29 (jovem)
acritica,2025-12-05,"Jovem de 23 anos é encontrado morto sob ponte no Cidade de Deus, em Manaus",https://www.acritica.com/policia/jovem-de-23-anos-e-encontrado-morto-sob-ponte-no-cidade-de-deus-em-manaus-1.390644,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,23,18-29 (jovem)
acritica,2025-12-08,Jovem de 24 anos é preso em flagrante ao transportar 41kg de maconha em Fonte Boa,https://www.acritica.com/policia/jovem-de-24-anos-e-preso-em-flagrante-ao-transportar-41kg-de-maconha-em-fonte-boa-1.390865,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,24,18-29 (jovem)
acritica,2025-12-08,Jovem denuncia agressão em casa noturna de Manaus,https://www.acritica.com/policia/jovem-denuncia-agress-o-em-casa-noturna-de-manaus-1.390881,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-09-25,Jovem é assassinada com tiro na cabeça enquanto levava filha à escola em Manacapuru,https://www.acritica.com/policia/jovem-e-assassinada-com-tiro-na-cabeca-enquanto-levava-filha-a-escola-em-manacapuru-1.384544,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,feminino,NA,idade não informada
emtempo,2025-10-13,Jovem é brutalmente espancado e atropelado após briga em boate,https://emtempo.com.br/429548/policia/jovem-e-brutalmente-espancado-e-atropelado-apos-briga-em-boate/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Lesão Corporal Grave,Espancamento,Lesão com agressão física grave,alta,indefinido,NA,idade não informada
emtempo,2025-10-04,"Jovem é esfaqueado ao defender criança de agressão em Tefé, no AM",https://emtempo.com.br/428181/policia/jovem-e-esfaqueada-ao-defender-crianca-de-agressao-em-tefe-no-am/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Lesão Corporal Grave,Esfaqueamento,Lesão com instrumento cortante,alta,indefinido,NA,idade não informada
emtempo,2025-11-18,Jovem é espancado até a morte em praça de alimentação na Zona Norte de Manaus,https://emtempo.com.br/435483/policia/jovem-e-espancado-ate-a-morte-em-praca-de-alimentacao-na-zona-norte-de-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-06-10,Jovem é executado a tiros dentro de apartamento na zona Sul de Manaus,https://www.acritica.com/policia/jovem-e-executado-a-tiros-dentro-de-apartamento-na-zona-sul-de-manaus-1.374983,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-12-26,Jovem é executado a tiros na Zona Norte de Manaus,https://emtempo.com.br/441771/policia/jovem-e-executado-a-tiros-na-zona-norte-de-manaus-2/,TRUE,noticias_raw_emtempo_20250101_20251228.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-06-24,Jovem é flagrado com R$ 250 mil em cocaína em barco rumo a Manaus,https://www.acritica.com/policia/jovem-e-flagrado-com-r-250-mil-em-cocaina-em-barco-rumo-a-manaus-1.376355,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-15,Jovem é morto a tiros ao estacionar carro com a companheira na zona Sul de Manaus,https://www.acritica.com/policia/jovem-e-morto-a-tiros-ao-estacionar-carro-com-a-companheira-na-zona-sul-de-manaus-1.375411,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-06-21,"Jovem é morto a tiros enquanto estava na garupa de moto no Japiim, em Manaus",https://www.acritica.com/policia/jovem-e-morto-a-tiros-enquanto-estava-na-garupa-de-moto-no-japiim-em-manaus-1.376045,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-06-19,Jovem é morto e tem corpo 'desovado' em carrinho de mão na Avenida Brasil,https://www.acritica.com/policia/jovem-e-morto-e-tem-corpo-desovado-em-carrinho-de-m-o-na-avenida-brasil-1.375789,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-07-07,"Jovem é presa após jogar o próprio filho recém-nascido por janela, no bairro Mauazinho",https://www.acritica.com/policia/jovem-e-presa-apos-jogar-o-proprio-filho-recem-nascido-por-janela-no-bairro-mauazinho-1.377824,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-12-22,Jovem é preso após esfaquear homem durante festa de confraternização em Manicoré,https://www.acritica.com/policia/jovem-e-preso-apos-esfaquear-homem-durante-festa-de-confraternizac-o-em-manicore-1.391974,FALSE,noticias_raw_acritica_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-10-09,"Jovem é preso após matar e esquartejar os irmãos de 2 e 5 anos, em comunidade de Barreirinha",https://www.acritica.com/policia/jovem-e-preso-apos-matar-e-esquartejar-os-irm-os-de-2-e-5-anos-em-comunidade-de-barreirinha-1.385799,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,5,0-11 (criança)
acritica,2025-11-21,Jovem é preso novamente por enviar drogas escondidas em barra de sabão para delegacia,https://www.acritica.com/policia/jovem-e-preso-novamente-por-enviar-drogas-escondidas-em-barra-de-sab-o-para-delegacia-1.389558,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-02,Jovem é preso por agredir e ameaçar ex na Zona Norte de Manaus,https://emtempo.com.br/437888/policia/jovem-e-preso-por-agredir-e-ameacar-ex-na-zona-norte-de-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Violência Doméstica,Agressão Doméstica,Violência doméstica com lesão corporal,alta,indefinido,NA,idade não informada
acritica,2025-11-14,Jovem é preso por agressão física e descumprimento de medida protetiva contra ex-companheira,https://www.acritica.com/policia/jovem-e-preso-por-agress-o-fisica-e-descumprimento-de-medida-protetiva-contra-ex-companheira-1.388910,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-10-27,Jovem é preso por dopar e abusar sexualmente de adolescente em Beruri,https://www.acritica.com/policia/jovem-e-preso-por-dopar-e-abusar-sexualmente-de-adolescente-em-beruri-1.387256,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-26,Jovem é preso por extorquir mãe idosa para conseguir dinheiro para drogas no AM,https://emtempo.com.br/436783/policia/jovem-e-preso-por-extorquir-mae-idosa-para-conseguir-dinheiro-para-drogas-no-am/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
acritica,2025-11-28,Jovem é preso por roubar grávida em ônibus da linha 652,https://www.acritica.com/policia/jovem-e-preso-por-roubar-gravida-em-onibus-da-linha-652-1.390111,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-02,Jovem é preso por roubo de R$ 25 mil e celular em posto de combustível no AM,https://emtempo.com.br/427769/policia/jovem-e-preso-por-roubo-de-r-25-mil-e-celular-em-posto-de-combustivel-no-am/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-10-12,"Jovem é preso por tráfico de drogas em área conhecida como 'Buracão', na zona Leste de Manaus",https://www.acritica.com/policia/jovem-e-preso-por-trafico-de-drogas-em-area-conhecida-como-burac-o-na-zona-leste-de-manaus-1.385989,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,NA,idade não informada
emtempo,2025-10-08,Jovem é preso por usar Free Fire para abusar e enviar mensagens racistas a crianças no AM,https://emtempo.com.br/428812/policia/jovem-e-preso-por-usar-free-fire-para-abusar-e-enviar-mensagens-racistas-a-criancas-no-am/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-08-14,Jovem é preso suspeito de lesão corporal e violência doméstica na zona Norte de Manaus,https://www.acritica.com/policia/jovem-e-preso-suspeito-de-les-o-corporal-e-violencia-domestica-na-zona-norte-de-manaus-1.381088,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-26,Jovem é preso suspeito de tentar matar duas mulheres em Manaus,https://emtempo.com.br/441842/policia/jovem-e-preso-suspeito-de-tentar-matar-duas-mulheres-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251228.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,feminino,NA,idade não informada
acritica,2025-08-08,Jovem é sequestrado de dentro de casa e encontrado morto e com sinais de tortura na zona norte,https://www.acritica.com/policia/jovem-e-sequestrado-de-dentro-de-casa-e-encontrado-morto-e-com-sinais-de-tortura-na-zona-norte-1.380561,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-12-23,Jovem escapa de porta-malas após ser sequestrado em Manaus,https://emtempo.com.br/441397/policia/jovem-escapa-de-porta-malas-apos-ser-sequestrado-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251228.csv,NA,Privação de Liberdade,Sequestro/Cárcere Privado,Privação de liberdade com restrição,muito alta,indefinido,NA,idade não informada
emtempo,2025-12-02,Jovem exige dinheiro do avô para comprar drogas e acaba preso no AM,https://emtempo.com.br/437891/policia/jovem-exige-dinheiro-do-avo-para-comprar-drogas-e-acaba-preso-no-am/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-09-29,"Jovem foi assassinada a mando da irmã e do cunhado em Manacapuru, aponta polícia",https://emtempo.com.br/427147/policia/jovem-morta-mando-irma-cunhado-manacapuru/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-10-22,Jovem mata mãe e acaba executado pelo Tribunal do Crime em Manaus,https://emtempo.com.br/430992/policia/jovem-mata-mae-e-acaba-executado-pelo-tribunal-do-crime-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-07-24,Jovem morre após grave acidente entre motocicletas em Manaus,https://www.acritica.com/policia/jovem-morre-apos-grave-acidente-entre-motocicletas-em-manaus-1.379270,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-22,Jovem morre após tomar remédio para disfunção erétil antes de jogar futebol,https://emtempo.com.br/430953/policia/jovem-morre-apos-tomar-remedio-para-disfuncao-eretil-antes-de-jogar-futebol/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-09-06,Jovem morre em confronto com a Rocam no Jorge Teixeira,https://www.acritica.com/policia/jovem-morre-em-confronto-com-a-rocam-no-jorge-teixeira-1.383002,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-12-02,Jovem que agrediu e matou cachorro é preso em Borba,https://www.acritica.com/policia/jovem-que-agrediu-e-matou-cachorro-e-preso-em-borba-1.390393,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-10-22,Jovem reage a assalto e acerta ‘ripada’ em suspeito armado na orla de Itacoatiara,https://emtempo.com.br/430938/policia/jovem-reage-a-assalto-e-acerta-ripada-em-suspeito-armado-na-orla-de-itacoatiara/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
emtempo,2025-10-15,Jovem simula próprio sequestro para extorquir a mãe,https://emtempo.com.br/429921/policia/jovem-simula-proprio-sequestro-para-extorquir-a-mae/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Privação de Liberdade,Sequestro/Cárcere Privado,Privação de liberdade com restrição,muito alta,indefinido,NA,idade não informada
acritica,2025-09-29,Julgamento da morte da PM Deusiane termina com policiais inocentados,https://www.acritica.com/policia/julgamento-da-morte-da-pm-deusiane-termina-com-policiais-inocentados-1.384901,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-08-18,Julgamento de policiais militares envovidos em morte de soldado é adiado,https://www.acritica.com/policia/julgamento-de-policiais-militares-envovidos-em-morte-de-soldado-e-adiado-1.381375,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-11-20,Justiça autoriza e “Dama do Tráfico” vai cumprir prisão domiciliar,https://www.acritica.com/policia/justica-autoriza-e-dama-do-trafico-vai-cumprir-pris-o-domiciliar-1.389488,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,NA,idade não informada
acritica,2025-12-04,"Justiça concede liberdade a esposa de “Alan Índio”, alvo da operação Xeque-Mate",https://www.acritica.com/policia/justica-concede-liberdade-a-esposa-de-alan-indio-alvo-da-operac-o-xeque-mate-1.390571,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
acritica,2025-07-29,Justiça concede regime de semiliberdade a indígena que denunciou estupros em delegacia no interior,https://www.acritica.com/policia/justica-concede-regime-de-semiliberdade-a-indigena-que-denunciou-estupros-em-delegacia-no-interior-1.379739,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,NA,idade não informada
acritica,2025-12-18,Justiça condena a 28 anos de prisão de líder de tráfico interestadual e lavagem de dinheiro no AM,https://www.acritica.com/policia/justica-condena-a-28-anos-de-pris-o-de-lider-de-trafico-interestadual-e-lavagem-de-dinheiro-no-am-1.391709,TRUE,noticias_raw_acritica_20250101_20251228.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,28,18-29 (jovem)
g1_amazonas,2025-12-22,Justiça condena falsa médica por exercício ilegal da medicina em Manaus,https://g1.globo.com/am/amazonas/noticia/2025/12/22/justica-condena-falsa-medica-por-exercicio-ilegal-da-medicina-em-manaus.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-19,Justiça condena sete por tráfico e lavagem de dinheiro no AM; líder pega até 28 anos,https://emtempo.com.br/440948/policia/justica-condena-sete-por-trafico-e-lavagem-de-dinheiro-no-am-lider-pega-ate-28-anos/,TRUE,noticias_raw_emtempo_20250101_20251228.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,28,18-29 (jovem)
g1_amazonas,2025-12-27,Justiça decreta prisão do suspeito de matar borracheiro após discussão por volume de música em Manaus,https://g1.globo.com/am/amazonas/noticia/2025/12/27/justica-decreta-prisao-do-suspeito-de-matar-borracheiro-apos-discussao-por-volume-de-musica-em-manaus.ghtml,TRUE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-11-18,Justiça decreta prisão preventiva de envolvido em acidente que matou duas pessoas em Manaus,https://emtempo.com.br/435425/policia/justica-decreta-prisao-preventiva-de-envolvido-em-acidente-que-matou-duas-pessoas-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
g1_amazonas,2025-12-15,Justiça do AM concede habeas corpus a Rosinaldo Bual e determina uso de tornozeleira eletrônica,https://g1.globo.com/am/amazonas/noticia/2025/12/15/rosivaldo-bual-justica-concede-habeas-corpus-ao-vereador-que-usara-tornozeleira-apos-suspeita-de-desvio-de-salarios.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-12,Justiça do Amazonas revoga habeas corpus de médica do caso Benício,https://emtempo.com.br/439746/policia/justica-amazonas-revoga-habeas-corpus-medica-caso-benicio/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-28,Justiça do Rio avalia validade da polêmica “gratificação faroeste”,https://emtempo.com.br/442047/policia/justica-do-rio-avalia-validade-da-polemica-gratificacao-faroeste/,FALSE,noticias_raw_emtempo_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-02,Justiça do Rio de Janeiro revoga prisão do MC Poze do Rodo,https://www.acritica.com/policia/justica-do-rio-de-janeiro-revoga-pris-o-do-mc-poze-do-rodo-1.374247,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-07-24,Justiça Federal aceita denúncia contra grupo acusado de agredir agente da PF em Manaus,https://www.acritica.com/policia/justica-federal-aceita-denuncia-contra-grupo-acusado-de-agredir-agente-da-pf-em-manaus-1.379304,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-05-29,Justiça mantém a prisão do MC Poze do Rodo por 30 dias,https://www.acritica.com/policia/justica-mantem-a-pris-o-do-mc-poze-do-rodo-por-30-dias-1.373807,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-10-03,Justiça mantém prisão de Rosinaldo Bual após audiência de custódia,https://www.acritica.com/policia/justica-mantem-pris-o-de-rosinaldo-bual-apos-audiencia-de-custodia-1.385321,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-20,Justiça rejeita plano da prefeitura e manda iniciar retirada de flutuantes do Tarumã-Açu em 2026,https://g1.globo.com/am/amazonas/noticia/2025/12/20/justica-rejeita-plano-da-prefeitura-e-manda-retirar-flutuantes-do-taruma-acu-ate-maio-de-2026.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-17,Justiça solta acusado de matar palestino em Manaus e mantém júri popular,https://g1.globo.com/am/amazonas/noticia/2025/12/17/justica-solta-acusado-de-matar-palestino-em-manaus-e-mantem-juri-popular.ghtml,TRUE,noticias_raw_g1_amazonas_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-10-03,Laboratório clandestino de bebidas falsificadas é desarticulado em casa no Jorge Teixeira,https://www.acritica.com/policia/laboratorio-clandestino-de-bebidas-falsificadas-e-desarticulado-em-casa-no-jorge-teixeira-1.385281,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-24,Leilão da Polícia Civil de veículos apreendidos no AM acontece dia 11 de dezembro,https://emtempo.com.br/436360/policia/pc-am-leilao-virtual-veiculos-apreendidos/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-20,Líder evangélico é preso suspeito de estuprar adolescente em acampamento no AM,https://emtempo.com.br/436019/policia/lider-evangelico-e-preso-suspeito-de-estuprar-adolescente-em-acampamento-no-am/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-17,"Líder na região norte, Amazonas é o 6° estado que mais apreende drogas no país",https://emtempo.com.br/435324/policia/lider-na-regiao-norte-amazonas-e-o-6-estado-que-mais-apreende-drogas-no-pais/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-03,Líderes do CV-AM pagam até R$ 150 mil por mês para se proteger no Rio,https://emtempo.com.br/432674/policia/lideres-do-cv-am-pagam-ate-r-150-mil-por-mes-para-se-proteger-no-rio/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,NA,idade não informada
acritica,2025-08-20,Linchamento: grupo de moradores da Raíz assassinam suspeito de assaltos e deixam outro ferido,https://www.acritica.com/policia/linchamento-grupo-de-moradores-da-raiz-assassinam-suspeito-de-assaltos-e-deixam-outro-ferido-1.381522,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
